	x	exp(x)		exp'(x)		exp'(x)		exp''(x)	exp''(x)

				anal. forma	dife. forma	anal. forma	dife. forma

       0.33       1.39	         1.39	           1.39	          1.39	           0.00
       0.33       1.39	         1.39	           1.39	          1.39	           0.00
       0.33       1.39	         1.39	           1.39	          1.39	           0.00
       0.33       1.39	         1.39	           1.39	          1.39	           0.00
       0.33       1.39	         1.39	           1.39	          1.39	           0.00
       0.33       1.39	         1.39	           1.39	          1.39	           0.00
       0.33       1.40	         1.40	           1.39	          1.40	           0.00
       0.33       1.40	         1.40	           1.40	          1.40	           0.00
       0.33       1.40	         1.40	           1.40	          1.40	           0.00
       0.34       1.40	         1.40	           1.40	          1.40	           0.00
       0.34       1.40	         1.40	           1.40	          1.40	           0.00
       0.34       1.40	         1.40	           1.40	          1.40	           0.00
       0.34       1.40	         1.40	           1.40	          1.40	           0.00
       0.34       1.40	         1.40	           1.40	          1.40	           0.00
       0.34       1.41	         1.41	           1.41	          1.41	           0.00
       0.34       1.41	         1.41	           1.41	          1.41	           0.00
       0.34       1.41	         1.41	           1.41	          1.41	           0.00
       0.34       1.41	         1.41	           1.41	          1.41	           0.00
       0.34       1.41	         1.41	           1.41	          1.41	           0.00
       0.35       1.41	         1.41	           1.41	          1.41	           0.00
       0.35       1.41	         1.41	           1.41	          1.41	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.42	         1.42	           1.42	          1.42	           0.00
       0.35       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.43	         1.43	           1.43	          1.43	           0.00
       0.36       1.44	         1.44	           1.44	          1.44	           0.00
       0.36       1.44	         1.44	           1.44	          1.44	           0.00
       0.36       1.44	         1.44	           1.44	          1.44	           0.00
       0.36       1.44	         1.44	           1.44	          1.44	           0.00
       0.37       1.44	         1.44	           1.44	          1.44	           0.00
